"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change","symbol"
"ENSG00000170525",3726.71734323651,0.193440082663652,0.0934262205926526,2.0705116982851,0.0384044517016239,0.151638712426569,"NOT","PFKFB3"
"ENSG00000273058",21.2788337913703,-0.582925821129034,0.617874031155047,-0.943437969126683,0.34545692980392,0.593149809787195,"NOT","ENSG00000273058"
"ENSG00000198553",44.1059740771496,0.497179531060256,0.417877173553319,1.18977432251829,0.234135104459642,0.473458726267555,"NOT","KCNRG"
"ENSG00000285517",1300.21357909177,-0.234813999084765,0.182539609793931,-1.28637285545776,0.198312967099733,0.429835899924094,"NOT","LOC645485"
"ENSG00000198551",1018.58666273065,-0.0669085354273218,0.125753608086651,-0.532060562279998,0.594684050774295,0.790778242385063,"NOT","ZNF627"
"ENSG00000198556",496.363677152399,-0.101865030790124,0.175669514932973,-0.579867433623822,0.562004018680318,0.768076388591547,"NOT","ZNF789"
"ENSG00000198554",3123.85346743904,0.228551221802639,0.133910608559067,1.70674470276809,0.0878695144492278,0.259535216799533,"NOT","WDHD1"
"ENSG00000075223",3478.68780537333,-0.70706371033401,0.144459209667215,-4.89455613084722,9.85278529658748e-07,3.3529861941185e-05,"NOT","SEMA3C"
"ENSG00000138411",332.70042741976,-0.0296608832986357,0.201494991479175,-0.147204072324057,0.882970946366329,0.949086623361321,"NOT","HECW2"
"ENSG00000160714",4341.5546809603,-0.0455722277567625,0.067794099126938,-0.672215256838694,0.501446669560937,0.724009426968718,"NOT","UBE2Q1"
"ENSG00000160712",1106.81258162071,0.124062140087937,0.105725881342833,1.17343207275469,0.24062258184095,0.481218663397556,"NOT","IL6R"
"ENSG00000160710",21983.6511280527,0.0378232550014802,0.0703739874963536,0.537460734386267,0.590949400689087,0.787889145896706,"NOT","ADAR"
"ENSG00000136950",3816.74872345583,0.314519524929839,0.102730828323175,3.06158852277925,0.00220165879777111,0.0194833928405096,"NOT","ARPC5L"
"ENSG00000083307",898.86486746988,0.682393770012766,0.11916810028661,5.72631239712261,1.0263714481556e-08,6.27538017746043e-07,"NOT","GRHL2"
"ENSG00000096080",2290.49174063619,0.190859436287417,0.103243629921498,1.84863159531042,0.0645110272102647,0.211225341347132,"NOT","MRPS18A"
"ENSG00000280054",25.0210482016739,1.48468413796394,0.62349296996984,2.38123637229745,0.0172546362376835,0.085846157362378,"NOT","ENSG00000280054"
"ENSG00000175467",4539.36291493232,0.0643157913987992,0.0953152657022711,0.674769051158054,0.499822506116596,0.722719969884061,"NOT","SART1"
"ENSG00000175463",28.6390890102911,0.231886914845013,0.485114991307657,0.478004017604047,0.632647345525437,0.813730213018587,"NOT","TBC1D10C"
"ENSG00000105402",3122.18292702683,0.0145654440900676,0.0985663385810155,0.147773005467741,0.882521913928872,0.949011808216767,"NOT","NAPA"
"ENSG00000105401",16955.2254581833,0.233508591104942,0.120903774108587,1.93135899045816,0.0534386729301405,0.187527448014561,"NOT","CDC37"
"ENSG00000105404",2340.19115441581,0.513696129414656,0.209201095259286,2.45551357548093,0.0140683438984402,0.0744561351158978,"NOT","RABAC1"
"ENSG00000131459",1750.97589751183,0.0750353839036026,0.0997383690963149,0.752322146265924,0.451857352856918,0.68611737357043,"NOT","GFPT2"
"ENSG00000105409",2451.4274004938,0.473582579530654,0.100438215464174,4.71516322091148,2.41517062696296e-06,7.23714247772613e-05,"NOT","ATP1A3"
"ENSG00000279970",23.0706951127548,-0.194317763515489,0.662480640983388,-0.293318402824637,0.769278788532999,0.892641507453516,"NOT","ENSG00000279970"
"ENSG00000222005",6.39786384330094,-1.26483666311923,1.34542880447286,-0.940099289471351,0.347166633255471,NA,"NOT","LINC01118"
"ENSG00000132185",10.8486374527165,0.350307614509884,0.806865316857477,0.434158721649157,0.66417318591782,NA,"NOT","FCRLA"
"ENSG00000108639",11632.7200437953,0.303482017662014,0.125814831854568,2.41213228351976,0.0158595262077309,0.0809652716808804,"NOT","SYNGR2"
"ENSG00000132182",14196.0936182247,0.0906379825674491,0.0926654004090584,0.97812109123082,0.328014437550418,0.576278460862814,"NOT","NUP210"
"ENSG00000222009",1355.11593045058,-0.114594969602145,0.120920708203295,-0.94768688758823,0.343288878200433,0.591073430900818,"NOT","BTBD19"
"ENSG00000237991",46.6354899247783,-0.372972510493499,0.397875718681912,-0.937409580381247,0.348547914780865,0.596051117227819,"NOT","RPL35P1"
"ENSG00000014919",5643.87467608036,0.245620708820022,0.102974050636846,2.38526800976531,0.0170666828102388,0.0852348441009699,"NOT","COX15"
"ENSG00000135205",417.290053241614,-0.654119222736233,0.170066139508265,-3.84626372202941,0.000119932674201233,0.00197706632584429,"NOT","CCDC146"
"ENSG00000131981",3688.6230061157,0.111990038691562,0.0817085229064806,1.37060412681477,0.17049839581628,0.393153062809883,"NOT","LGALS3"
"ENSG00000188026",854.810018384207,0.0696415222280699,0.148637371131151,0.468533059338228,0.63940343527975,0.817840830277589,"NOT","RILPL1"
"ENSG00000166337",3970.64328257073,0.189756692439553,0.178993857930571,1.06012963033154,0.289085629451806,0.53604749016203,"NOT","TAF10"
"ENSG00000272097",58.8028600583611,0.571531748417551,0.363114061337857,1.57397305494532,0.115493678910919,0.308691450595138,"NOT","TMEM14B-DT"
"ENSG00000272092",26.2311825076615,1.25850054453871,0.532002569267076,2.3655911028259,0.0180013137594437,0.0884192200588957,"NOT","ENSG00000272092"
"ENSG00000084652",5031.35359678038,0.128907788518809,0.0609311586613806,2.11563002166432,0.0343762864418904,0.140752871589242,"NOT","TXLNA"
"ENSG00000172167",1224.13620399199,-0.056499663954179,0.15952636440541,-0.354171325628623,0.723210491461683,0.866904870524364,"NOT","MTBP"
"ENSG00000172164",1760.51554012807,0.170613317278043,0.122975813113246,1.38737295537073,0.16532806728434,0.386233420020112,"NOT","SNTB1"
"ENSG00000020426",1793.73419139123,-0.133640990327772,0.204008038932305,-0.655077079448412,0.512418128421468,0.732273612497477,"NOT","MNAT1"
"ENSG00000204959",2393.05914118618,-0.0473372693487145,0.0879257074911887,-0.538378031856705,0.590316089566694,0.787738820579189,"NOT","ENSG00000204959"
"ENSG00000064932",4086.63450802645,-0.167323347700819,0.145720218569472,-1.14825073242014,0.250865071344092,0.493656136815926,"NOT","SBNO2"
"ENSG00000101871",5439.77984498009,0.17349878580719,0.112941390000189,1.53618426165023,0.12449319486179,0.324017762003045,"NOT","MID1"
"ENSG00000138115",17.6633862990782,0.212098118249385,0.708429907910162,0.299391818274676,0.764641104116206,0.890185780846658,"NOT","CYP2C8"
"ENSG00000138111",1553.42926428088,0.537849463249847,0.108449997463185,4.95942347469791,7.07026921362869e-07,2.5125052573441e-05,"NOT","SLC68A1"
"ENSG00000122335",1336.924497486,0.142403584583556,0.125123987705541,1.13809979361175,0.255078814310762,0.498567252610997,"NOT","SERAC1"
"ENSG00000172785",2731.68806646139,-0.181090200193322,0.0822465404577239,-2.20179717208173,0.0276796389367974,0.120907659196418,"NOT","ZNG1A"
"ENSG00000138119",28591.085011027,0.14924314858248,0.0848277902535196,1.75936621874089,0.0785153258611089,0.240837804444574,"NOT","MYOF"
"ENSG00000144724",4213.50626432821,-0.395097387419265,0.129708974023763,-3.04602970143673,0.00231884927504787,0.0202053665957746,"NOT","PTPRG"
"ENSG00000196924",60191.2046567884,-0.193169657160167,0.083790795022645,-2.30538040733427,0.0211452778177282,0.0999419833139318,"NOT","FLNA"
"ENSG00000196923",8693.62878890335,-0.384698395493904,0.134178288886061,-2.86706887297226,0.0041429284234145,0.0309446006850123,"NOT","PDLIM7"
"ENSG00000196922",1808.20139558862,0.394645990860317,0.147625788066468,2.67328626000377,0.00751121246432625,0.0477912078275054,"NOT","ENSG00000196922"
"ENSG00000174780",9282.25188382824,-0.0176913698975552,0.0817275234049516,-0.216467710760012,0.828623191566897,0.924090679583816,"NOT","SRP72"
"ENSG00000260597",88.5907308754018,-0.801525271005632,0.294329343696345,-2.72322582906498,0.00646478501207911,0.0425406718533452,"NOT","ENSG00000260597"
"ENSG00000265574",39.7275702143428,0.0644018311014741,0.476971095450679,0.135022502863873,0.892594082539497,0.953508183957781,"NOT","ENSG00000265574"
"ENSG00000173786",5809.80186559779,0.150919675487629,0.0807507957107897,1.86895589274625,0.0616289511198741,0.205267814267387,"NOT","CNP"
"ENSG00000235029",19.8022832241373,-0.421044662428088,0.810931447896688,-0.519211165777516,0.603613493456433,0.795776979242032,"NOT","MNX1-AS2"
"ENSG00000128191",4229.15476969944,0.185243652708574,0.0887707144438906,2.08676536928922,0.0369093489809762,0.147401994313954,"NOT","DGCR8"
"ENSG00000116473",2886.71972608841,-0.134114497339657,0.187952644168521,-0.713554725090263,0.475502562066809,0.703923209939206,"NOT","RAP1A"
"ENSG00000112996",4394.81375197019,0.0988124651177419,0.0746047280223874,1.32447993226502,0.185343703501547,0.413906732513251,"NOT","MRPS30"
"ENSG00000280378",8.80798411140292,0.105857347738472,0.986122217145951,0.107347087306121,0.91451363006043,NA,"NOT","ENSG00000280378"
"ENSG00000112992",13.1526669244222,-0.889447946257877,2.89135699644465,-0.307623011392777,0.758369208218564,NA,"NOT","NNT"
"ENSG00000116478",15522.9830316682,0.180696926472324,0.0583620927028967,3.09613514704135,0.00196060978950407,0.0178788813719175,"NOT","HDAC1"
"ENSG00000247627",235.209218733052,0.171823854734472,0.249401073359085,0.688945931227333,0.49085729351927,0.716344506165218,"NOT","MTND4P12"
"ENSG00000223658",5.35612905298815,-0.531665987019946,1.45270626650504,-0.365983130436301,0.714377663581608,NA,"NOT","C1GALT1C1L"
"ENSG00000099866",23.2631934735103,-0.220068989885209,0.461468098817653,-0.476888847677785,0.633441273807132,0.814119119521047,"NOT","MADCAM1"
"ENSG00000151150",336.143824551269,0.111984427626799,0.221864878804649,0.504741571672555,0.613740358508458,0.801388593525209,"NOT","ANK3"
"ENSG00000099864",2664.88710552564,0.229984741928312,0.114003753801684,2.01734358965392,0.0436596696892029,0.164929465755406,"NOT","PALM"
"ENSG00000099860",1855.458595876,-0.581641603935136,0.102320088450507,-5.68452991727502,1.31172959728806e-08,7.62488796704726e-07,"NOT","GADD45B"
"ENSG00000021488",16.7145937223973,0.198490111815576,0.803398461730651,0.247063096670606,0.804859393122562,0.91180560457417,"NOT","SLC7A9"
"ENSG00000106245",2632.35507295252,0.0391732067786176,0.0945258962434906,0.414417723982333,0.678568210875677,0.84112837284167,"NOT","BUD31"
"ENSG00000106244",10133.0851843694,0.190383203495252,0.0905349369685701,2.10287000654062,0.035477134337484,0.143512872005875,"NOT","PDAP1"
"ENSG00000072210",8909.05998543651,0.291398575055474,0.0813408618169149,3.58243776309335,0.000340402731926876,0.00466518732759255,"NOT","ALDH3A2"
"ENSG00000166484",1863.30324695671,-0.340062736085442,0.125973504672403,-2.69947825115911,0.00694482948988289,0.0450077448351932,"NOT","MAPK7"
"ENSG00000266171",9.18214617723625,-1.7760562858167,0.814688208734926,-2.18004417736034,0.0292541870265786,NA,"NOT","ENSG00000266171"
"ENSG00000269300",6.3014094632571,0.837152633177082,1.64168299554242,0.509935618173643,0.610096567397322,NA,"NOT","ENSG00000269300"
"ENSG00000266173",2256.26930005076,0.336146236488958,0.109243653397876,3.07703217563296,0.00209072731958793,0.0186930169356953,"NOT","STRADA"
"ENSG00000100836",6067.71031961107,-0.219599889812315,0.109856296326157,-1.99897408847951,0.045611157514148,0.16950937709845,"NOT","PABPN1"
"ENSG00000236801",140.58072032972,0.0778046603439658,0.296978782145838,0.261987269870877,0.793331256679042,0.906162470045915,"NOT","RPL24P8"
"ENSG00000153790",114.271436342269,-0.504683976307635,0.290123739467759,-1.7395473298169,0.0819385345929905,0.247950653421532,"NOT","SPMIP4"
"ENSG00000234405",55.2709924458296,-0.0613703867964452,0.378970753404749,-0.161939638468355,0.871353387788996,0.943794233690026,"NOT","ENSG00000234405"
"ENSG00000234409",23.5963594469269,0.162942624443919,0.444543144367313,0.366539505801679,0.713962539219255,0.861258024291069,"NOT","CCDC188"
"ENSG00000142765",3112.19983523439,-0.148712187699094,0.158160959205012,-0.940258509094711,0.347084976463982,0.594371566164602,"NOT","SYTL1"
"ENSG00000113643",7640.4232728834,-0.0275420518425473,0.0984808126454968,-0.279669217816987,0.77973129689005,0.89802375976574,"NOT","RARS1"
"ENSG00000113645",6447.24724477862,0.118092509551272,0.0710449492074261,1.66222245027559,0.0964681802118468,0.275955526853643,"NOT","WWC1"
"ENSG00000173960",1813.11629855077,-0.220752203827471,0.167887994553991,-1.31487784111019,0.188550961023782,0.418211420695109,"NOT","UBXN2A"
"ENSG00000113649",5142.23620659148,-0.352988370956552,0.106279848576212,-3.32131044299926,0.000895958196468479,0.00987239374373247,"NOT","TCERG1"
"ENSG00000113648",14162.5369850179,0.244305506049233,0.0620371190336589,3.9380536984105,8.21452135165957e-05,0.0014301773080037,"NOT","MACROH2A1"
"ENSG00000169432",8.30832304729321,1.18930777031367,1.3049448115583,0.91138549291863,0.362092294610982,NA,"NOT","SCN9A"
"ENSG00000169435",312.963896923154,-0.0874064020117856,0.266384835300534,-0.328120787781235,0.742820336948144,0.876811914888283,"NOT","RASSF6"
"ENSG00000264769",31.0897750422364,-0.240994456930248,0.472961674858784,-0.50954330919562,0.610371449206575,0.799194368352413,"NOT","MAFG-AS1"
"ENSG00000262089",20.4551537991857,-0.810431291660733,0.568126168347733,-1.42649878990382,0.153724415958189,0.369683706712323,"NOT","ENSG00000262089"
"ENSG00000111644",36.2964145389588,0.454322002179431,0.590751754453834,0.769057389595844,0.441859242172406,0.677965524174797,"NOT","ACRBP"
"ENSG00000111647",1836.5766338013,-0.0968126278160566,0.137441323458596,-0.70439243001921,0.481188418943681,0.708497567469254,"NOT","BLTP3B"
"ENSG00000111641",4530.4660314965,0.182540111200919,0.166592931540651,1.09572542792055,0.27319895138511,0.51926101718675,"NOT","NOP2"
"ENSG00000111640",413782.718078117,0.0188397087086905,0.0993861264750004,0.189560750347076,0.849653346156528,0.933751455881831,"NOT","GAPDH"
"ENSG00000111642",26166.8740377569,-0.0601892781390131,0.0854479781319657,-0.704396750570936,0.481185729038657,0.708497567469254,"NOT","CHD4"
"ENSG00000267226",14.9042735722508,0.724202870196293,0.789606192834372,0.917169693916271,0.359053724961768,NA,"NOT","MALT1-AS1"
"ENSG00000142494",49.7673897173949,-0.245985738916406,0.349459417260596,-0.703903591566318,0.481492814645129,0.708773348017259,"NOT","SLC47A1"
"ENSG00000215325",6.92051588624098,-1.29179202977144,1.63646669962562,-0.789378745114072,0.429890674901837,NA,"NOT","ASS1P10"
"ENSG00000263934",21.6116651024143,1.01391634456335,0.544712487000213,1.86137892697686,0.0626906843216442,0.207585728774022,"NOT","ENSG00000263934"
"ENSG00000114030",5606.82099174301,-0.419674000457728,0.0854610746227863,-4.91070352567075,9.07502089361203e-07,3.13153317661751e-05,"NOT","KPNA1"
"ENSG00000261684",28.9788603824476,0.050169928040262,0.464560951870631,0.107994285439283,0.914000225257771,0.962945584268732,"NOT","ENSG00000261684"
"ENSG00000156313",552.168230958001,-0.112419969427202,0.133128488556348,-0.84444712507661,0.398419598183912,0.640483488263249,"NOT","RPGR"
"ENSG00000254013",24.4301505529483,-0.256889681677803,0.562037857938462,-0.457068288282335,0.647621962798032,0.823043626234146,"NOT","ENSG00000254013"
"ENSG00000262333",69.5997711052456,0.331810024727592,0.316538269160756,1.04824615869457,0.294525208844746,0.541971882379005,"NOT","ENSG00000262333"
"ENSG00000109220",455.050619694743,0.0660002953169217,0.132212058363603,0.499200270639543,0.617638303948854,0.803646744153572,"NOT","CHIC2"
"ENSG00000012048",2745.54034664278,0.405102514146194,0.101578360002919,3.98807889923161,6.66105121847259e-05,0.00120356247837058,"NOT","BRCA1"
"ENSG00000225720",8.32262604229604,-0.874512769143725,1.39616222203475,-0.626369024560211,0.53107292182233,NA,"NOT","ENSG00000225720"
"ENSG00000225721",18.18111473837,-0.298742472048687,0.579916085395632,-0.515147759429501,0.606449771001776,0.797430947981264,"NOT","ENSG00000225721"
"ENSG00000263680",33.6116349618799,0.259962290207299,0.609830476059968,0.426286157239763,0.669899343488622,0.835774797554785,"NOT","ENSG00000263680"
"ENSG00000229656",37.4517203738741,0.229705021096263,0.382602431548874,0.600375225443176,0.548256194954949,0.759215058060912,"NOT","ITGB1-DT"
"ENSG00000149716",1011.80796166226,-0.0241403814102832,0.110472319253895,-0.218519730311827,0.827024187181545,0.923555268128017,"NOT","LTO1"
"ENSG00000184254",38648.6725239834,-0.199262451818211,0.061768322487303,-3.22596508686425,0.00125548670904233,0.0129389234673664,"NOT","ALDH1A3"
"ENSG00000138942",2110.09213658303,-0.0975717652879657,0.0902607589958761,-1.08099872384658,0.279697681300171,0.526144872414152,"NOT","RNF185"
"ENSG00000163170",621.270255208473,0.263164711253772,0.181358285772675,1.45107630529568,0.146758613646722,0.359599199191852,"NOT","BOLA3"
"ENSG00000163171",4295.4298098357,0.0347889580200998,0.116058166954168,0.299754501842497,0.764364422528161,0.890174355543668,"NOT","CDC42EP3"
"ENSG00000008226",32.4867519217492,0.881188939390247,0.392572169981897,2.24465463109849,0.0247903126966026,0.111860658561796,"NOT","DLEC1"
"ENSG00000166526",1921.31642616144,0.162660632908707,0.108650011131066,1.49710645415847,0.134365560644949,0.340651505767247,"NOT","ZNF3"
"ENSG00000182362",785.096958103254,0.61637303988663,0.131501193663976,4.68720490447901,2.76961635599927e-06,8.11297707121264e-05,"NOT","YBEY"
"ENSG00000225891",10.8081382854526,-1.33393108785284,0.844173274466973,-1.58016266114929,0.114069620297278,NA,"NOT","LOC124903883"
"ENSG00000114698",376.340358456766,-1.15558224808509,0.268451148601114,-4.30462769150653,1.67266793515302e-05,0.000377226168131093,"Down","PLSCR4"
"ENSG00000229388",12.8881025884893,0.710508370840142,0.797569954857419,0.890841444707077,0.373014237487941,NA,"NOT","ENSG00000229388"
"ENSG00000260796",5.10576157759096,-0.953685393654207,1.69318211868551,-0.563250333871109,0.573264432716335,NA,"NOT","ENSG00000260796"
"ENSG00000260792",8.22677961797535,1.27689625043638,0.935816092932906,1.36447349012187,0.172418592121942,NA,"NOT","LINC02280"
"ENSG00000260793",62.0585651407648,0.241495713051031,0.334040870443576,0.72295259179018,0.46970901094392,0.699887972943769,"NOT","ENSG00000260793"
"ENSG00000184786",140.388894870727,0.209609150659244,0.346397925187887,0.605110872259269,0.545105330701346,0.756886962854086,"NOT","DYNLT2"
"ENSG00000184787",6750.82014885722,0.00813365533867264,0.0944162675464076,0.0861467578632546,0.931349754351356,0.970835477498689,"NOT","UBE2G2"
"ENSG00000264666",13.297524150543,1.17419754701028,0.675204814870905,1.7390242503451,0.0820304974297265,NA,"NOT","ENSG00000264666"
"ENSG00000181555",4404.74449091658,-0.10139512875113,0.0903376984265377,-1.12240106309089,0.261691952675617,0.506671191864445,"NOT","SETD2"
"ENSG00000259250",53.7040397127538,-0.315083108911314,0.425261550737571,-0.740916051227382,0.458744342509113,0.691773668462296,"NOT","ENSG00000259250"
"ENSG00000119737",151.129374751551,-0.0958963827660043,0.19739482659861,-0.485810010416351,0.627101876175847,0.810155305170547,"NOT","GPR75"
"ENSG00000168476",3124.28124908269,0.193960830902627,0.125426848100465,1.54640600349988,0.122006545171087,0.319745541024933,"NOT","REEP4"
"ENSG00000168477",614.27017844537,0.0194740552573196,0.126467425037972,0.153984753397742,0.877621757226733,0.946713767902931,"NOT","TNXB"
"ENSG00000112697",11491.9401032266,-0.0813853370406774,0.186923930641948,-0.435392818678581,0.663277322073369,0.831971602647669,"NOT","CDC50A"
"ENSG00000112695",4130.75582120574,0.180734942502535,0.0805114610759036,2.24483495998345,0.0247787295475204,0.111860658561796,"NOT","COX7A2"
"ENSG00000112699",1036.68723585817,0.438113987760179,0.0972517944885947,4.50494502506644,6.63901275467614e-06,0.000169799764242485,"NOT","GMDS"
"ENSG00000182093",1544.4931696359,0.317715443152207,0.153507125760958,2.06971136732086,0.0384793816161252,0.151835526025036,"NOT","GET1"
"ENSG00000182095",13113.25821556,0.155254964212808,0.10840509982229,1.43217398874518,0.152094033880222,0.367661815925313,"NOT","TNRC18"
"ENSG00000108578",2784.3424150661,0.155660224562952,0.0819053103457683,1.90049001591988,0.05736884397284,0.196151541649934,"NOT","BLMH"
"ENSG00000108576",21.0817622163831,-0.733755960269842,0.638627001717527,-1.14895855999899,0.250573068696679,0.493348840340777,"NOT","SLC6A4"
"ENSG00000260249",10.2768191318644,1.48828366384135,1.26842637492259,1.17333074529626,0.240663197517625,NA,"NOT","ENSG00000260249"
"ENSG00000227766",30.8593179895973,0.0623748846808144,0.690079529995354,0.0903879654005015,0.927978919765294,0.969182101801229,"NOT","ENSG00000227766"
"ENSG00000074527",415.127878045704,0.34397216926668,0.141908183635458,2.42390650387223,0.015354558009084,0.0792111985474308,"NOT","NTN4"
"ENSG00000050130",4058.68789085729,-0.223335898064491,0.0960294773085324,-2.32570148587748,0.0200344811746799,0.0961686871929719,"NOT","JKAMP"
"ENSG00000169989",34.3470630182091,0.534397398630877,0.486081961694867,1.09939771631834,0.271594626445992,0.517511733644571,"NOT","TIGD4"
"ENSG00000154269",20.1139886268125,-1.4213366567552,0.853167248831869,-1.66595313955294,0.0957227482483171,0.274211923874616,"NOT","ENPP3"
"ENSG00000169981",543.730445651191,0.399515053101401,0.159614485516235,2.50299997402657,0.0123145553118335,0.0674571538503244,"NOT","ZNF35"
"ENSG00000154262",9.56847744896667,-1.1121565252153,1.66866759503525,-0.666493751376416,0.505095556350329,NA,"NOT","ABCA6"
"ENSG00000154263",49.475668059123,0.15437467414157,0.580563789643356,0.265904758263347,0.790312560421015,0.90447380000537,"NOT","ABCA10"
"ENSG00000154265",1386.49992095765,0.0652099619812092,0.184497707430569,0.353445920219628,0.723754165047521,0.867043929482646,"NOT","ABCA5"
"ENSG00000274367",6.31660383836293,-0.170185603213726,1.39766200274397,-0.121764491615002,0.903085536228615,NA,"NOT","ENSG00000274367"
"ENSG00000164961",4306.89406085663,-0.0379987371160067,0.0745774600871432,-0.509520397605461,0.610387504525559,0.799194368352413,"NOT","WASHC5"
"ENSG00000187257",1565.7670881022,-0.140178666353901,0.145895197493435,-0.960817550969825,0.336643912255618,0.584595658664031,"NOT","RSBN1L"
"ENSG00000164967",1218.47113606272,0.415450247018063,0.0894311823157329,4.64547416527866,3.39296234514681e-06,9.53758563862554e-05,"NOT","RPP25L"
"ENSG00000282988",30.7983547285755,0.146867763062737,1.82496754735442,0.0804769176721225,0.935857953709506,0.973268689159322,"NOT","ENSG00000282988"
"ENSG00000123444",873.68457131638,0.0479581211488645,0.110129234601699,0.435471301714873,0.66322036541433,0.831957627490938,"NOT","KBTBD4"
"ENSG00000283050",673.472031027229,-0.237112430431725,0.142895694451924,-1.65933922180909,0.0970474560127665,0.277172310737344,"NOT","ENSG00000283050"
"ENSG00000090621",16507.3918979273,0.237269347074038,0.0663963485601962,3.57353005427588,0.00035220079746392,0.00479693776456824,"NOT","PABPC4"
"ENSG00000183570",110.270804016039,-0.543408294672819,0.269989987686986,-2.01269794975813,0.0441464152139418,0.166001520835472,"NOT","PCBP3"
"ENSG00000183578",82.8307289572959,0.233742380842588,0.487510344684166,0.479461376340677,0.631610438991044,0.813087619568862,"NOT","TNFAIP8L3"
"ENSG00000250021",138.504793341354,-2.33260777097398,1.16509232228778,-2.00207977200783,0.0452761526797926,0.168546465049683,"NOT","ARPIN-AP3S2"
"ENSG00000116863",1788.47153620829,0.00397550418781803,0.152324690600099,0.0260988824080726,0.979178468469357,0.991242156814308,"NOT","ADPRS"
"ENSG00000255769",1096.80846096775,0.274287096771494,0.0997206602881014,2.75055435833513,0.00594945196745509,0.0400876060397095,"NOT","ENSG00000255769"
"ENSG00000255760",8.4792167552963,-1.03104341341775,0.904684468684374,-1.13967184041208,0.25442304309635,NA,"NOT","LINC02422"
"ENSG00000006756",899.453538760994,-0.352485738935681,0.114918987669785,-3.06725412469291,0.00216035108369826,0.0191926689475913,"NOT","ARSD"
"ENSG00000006757",635.784708449372,0.264297948353629,0.129858916628413,2.03526993152045,0.041823719919233,0.160024637592362,"NOT","PNPLA4"
"ENSG00000154889",965.824345014214,0.11372278364718,0.127410161689691,0.89257232028441,0.372086247714095,0.616040108773638,"NOT","MPPE1"
"ENSG00000242299",411.983368946573,0.374334647649952,0.187377963608044,1.99775171232506,0.0457435847861176,0.169799214254111,"NOT","RPS18P5"
"ENSG00000164385",26.1857534138484,-0.0515387644700698,0.54374633594531,-0.0947845733626305,0.924485940372923,0.967901915905147,"NOT","LINC01600"
"ENSG00000242294",1220.08216275394,-0.573140960744566,0.125759466440079,-4.5574379167524,5.17813890795925e-06,0.000136472894672906,"NOT","ENSG00000242294"
"ENSG00000159459",3133.74729946997,-0.245848599867338,0.123201623331143,-1.99549805611362,0.0459885859532731,0.170395170847885,"NOT","UBR1"
"ENSG00000165684",3116.72605926119,-0.139344174868454,0.132268382978028,-1.05349571629376,0.292113856546481,0.539129537659066,"NOT","SNAPC4"
"ENSG00000159450",18.0662886382098,-0.245756509328517,0.882404702419118,-0.27850770588005,0.780622650520246,0.898423546127338,"NOT","TCHH"
"ENSG00000100483",525.215124616179,-0.435847530888895,0.244404138755331,-1.78330667029012,0.0745363961919985,0.233060594957883,"NOT","VCPKMT"
"ENSG00000100485",1755.3794810917,-0.23927668721717,0.154986303242902,-1.54385698742787,0.122622982131517,0.32075925274074,"NOT","SOS2"
"ENSG00000129562",4706.64358727972,0.0210988601851723,0.0989767121850101,0.213169943913006,0.831194410751233,0.925138658474016,"NOT","DAD1"
"ENSG00000107651",9144.72093771185,-0.199411254622729,0.0988969827153914,-2.01635327132882,0.0437630481270505,0.165113897971974,"NOT","SEC23IP"
"ENSG00000006282",6020.64040525783,0.0869982382763925,0.117359279451084,0.741298333487585,0.458512571942313,0.691539019426948,"NOT","SPATA20"
"ENSG00000006283",1041.55645999073,-0.362600482046401,0.14535916177196,-2.49451412367974,0.012612970682244,0.0685745313230148,"NOT","CACNA1G"
"ENSG00000217442",7.3939468033423,0.592551546508368,1.73381003266379,0.341762670272466,0.732529504579443,NA,"NOT","SYCE3"
"ENSG00000253641",64.7756939009246,0.557823627425496,0.495706447783575,1.12531041288582,0.260457518758524,0.504980576888324,"NOT","LINC03022"
"ENSG00000253649",138.35854829584,-0.185952425322527,0.201143427664122,-0.924476765072522,0.355238143262922,0.601863168829203,"NOT","PRSS51"
"ENSG00000198718",182.25878158509,-0.184433374997386,0.219070053028291,-0.841892227841698,0.399848281152301,0.641814278922004,"NOT","TOGARAM1"
"ENSG00000164037",36.7856583489707,-0.72485621038468,0.378966148764594,-1.91272020666665,0.0557838809281273,0.192545047286421,"NOT","SLC9B1"
"ENSG00000164032",15034.2493966949,-0.26489446194963,0.0874948454286032,-3.0275436301649,0.00246550119870409,0.0211084565145062,"NOT","H2AZ1"
"ENSG00000164031",3889.36415520666,-0.403372526177957,0.432010597626615,-0.933709794143964,0.35045361146709,0.598165911329155,"NOT","DNAJB14"
"ENSG00000198711",24.9393808228325,-0.368659286128771,0.546390081142521,-0.674718115961936,0.499854872597779,0.722719969884061,"NOT","SSBP3-AS1"
"ENSG00000198712",432604.321136564,0.108303305120117,0.0774285976323783,1.39875069976507,0.161887754839133,0.381187725638462,"NOT","MT-CO2"
"ENSG00000242125",2383.33764580793,-0.0446506029019778,0.0930421756799878,-0.479896375763509,0.631301078438469,0.812846867762891,"NOT","SNHG3"
"ENSG00000198715",1432.89670276407,-0.211784560533085,0.134824284173264,-1.57081909858997,0.116224674536869,0.310034388514016,"NOT","GLMP"
"ENSG00000164038",881.019357018233,0.287278335328525,0.121202803715742,2.3702284643702,0.0177770965527879,0.0876736274584671,"NOT","SLC9B2"
